,EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
4570,5114571,1.0,38.0,9.0,65.0,3,5,5,1,5,1,28.0,8.0,1.0,3.0,18073.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4571,5114572,0.0,46.0,23.0,67.0,5,2,5,1,3,1,24.0,25.0,1.0,8.0,26851.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4572,5114573,0.0,36.0,19.0,73.0,3,3,2,1,1,0,18.0,8.0,1.0,7.0,17153.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4573,5114574,0.0,35.0,13.0,44.0,1,4,1,0,2,0,19.0,10.0,8.0,3.0,20724.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4574,5114575,1.0,33.0,10.0,77.0,3,2,5,0,0,1,19.0,6.0,0.0,3.0,21736.822097865694,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4575,5114576,0.0,32.0,20.0,80.0,5,4,3,1,3,0,18.0,10.0,0.0,2.0,24610.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4576,5114577,1.0,19.0,11.0,82.0,3,3,3,0,2,0,18.0,1.0,1.0,1.0,17904.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4577,5114578,0.0,37.0,1.0,59.0,3,5,1,1,4,0,22.0,12.0,1.0,2.0,22491.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4578,5114579,0.0,26.0,7.0,59.0,4,3,5,1,2,0,18.0,6.0,1.0,4.0,20256.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4579,5114580,0.0,30.0,5.0,63.0,3,5,3,1,2,0,20.0,5.0,1.0,3.0,20649.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4580,5114581,0.0,31.0,7.0,65.0,4,4,4,1,2,1,18.0,8.080385852090032,3.0,8.0,21209.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4581,5114582,1.0,52.0,9.0,55.0,4,1,4,1,2,0,20.0,11.0,7.0,7.0,19941.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4582,5114583,0.0,40.0,5.0,46.0,3,3,3,0,1,0,19.0,21.0,9.0,9.0,34033.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4583,5114584,0.0,27.0,26.0,62.0,3,1,1,1,2,0,28.0,4.0,1.0,2.5,18886.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
4584,5114585,1.0,36.0,12.0,61.0,3,2,1,0,2,0,19.0,2.0,1.0,1.0,17081.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4585,5114586,1.0,35.0,13.0,36.0,3,2,1,0,3,1,29.0,13.0,6.0,7.0,19581.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4586,5114587,1.0,41.0,28.0,59.0,4,1,4,1,3,1,18.0,10.0,2.0,1.0,25094.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4587,5114588,0.0,38.0,3.0,42.0,3,5,2,1,1,1,28.0,1.0,0.0,0.0,16702.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4588,5114589,1.0,44.0,1.0,61.0,4,5,5,1,9,0,19.0,24.0,3.0,6.0,25482.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4589,5114590,1.0,28.0,9.0,45.0,4,3,4,0,1,0,20.0,1.0,0.0,0.0,17596.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4590,5114591,1.0,35.0,28.0,54.0,3,5,1,1,1,1,23.0,10.0,0.0,7.0,20813.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4591,5114592,0.0,35.0,19.0,48.0,1,5,5,0,1,0,16.0,16.0,1.0,10.0,20208.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4592,5114593,0.0,28.0,8.0,57.0,3,5,4,0,2,1,18.0,5.0,2.0,3.0,18478.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4593,5114594,0.0,37.0,1.0,51.0,4,3,3,1,1,0,23.0,7.0,0.0,7.0,21736.822097865694,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4594,5114595,0.0,49.0,7.0,41.0,4,4,3,1,2,1,24.0,30.0,2.0,12.0,28966.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4595,5114596,0.0,29.0,9.0,76.0,3,2,4,1,0,0,28.0,6.0,0.0,4.0,17703.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4596,5114597,0.0,36.0,19.0,56.0,2,1,4,1,1,0,19.0,7.0,1.0,4.0,18426.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4597,5114598,0.0,35.0,3.0,77.0,1,1,1,1,1,0,17.0,17.0,1.0,10.0,25725.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4598,5114599,0.0,36.0,10.0,59.0,3,5,2,1,1,1,17.0,4.0,1.0,2.0,17326.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4599,5114600,0.0,56.0,5.0,42.0,4,3,5,1,8,0,21.0,32.0,7.0,3.0,32756.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
4600,5114601,0.0,29.0,8.0,52.0,3,3,2,0,1,1,16.0,6.0,1.0,0.0,21623.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4601,5114602,1.0,46.0,10.0,64.0,4,1,2,1,1,0,21.0,9.0,4.0,7.0,24619.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
4602,5114603,0.0,38.0,24.0,56.0,3,1,2,0,6,0,21.0,11.0,1.0,2.5,18973.0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4603,5114604,1.0,23.0,6.0,36.0,3,2,3,0,1,1,25.0,5.0,1.0,3.0,20171.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4604,5114605,0.0,48.0,12.0,66.0,3,2,3,1,5,0,18.0,8.0,3.0,1.0,18105.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4605,5114606,0.0,37.0,3.0,79.0,5,1,5,1,3,1,27.0,18.0,8.0,8.0,26252.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
4606,5114607,1.0,31.0,3.0,66.0,4,1,5,0,2,0,17.0,11.0,7.0,8.0,25714.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4607,5114608,0.0,37.0,11.0,42.0,1,2,1,0,1,1,30.0,16.0,6.0,8.0,28744.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4608,5114609,0.0,39.0,3.0,53.0,3,2,3,1,5,1,20.0,11.0,1.0,1.0,23861.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4609,5114610,0.0,36.0,21.0,62.0,3,4,2,1,3,0,17.0,11.0,3.0,3.0,25362.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
4610,5114611,0.0,54.0,27.0,50.0,1,2,1,0,4,0,19.0,12.0,2.0,3.0,23005.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4611,5114612,0.0,40.0,17.0,54.0,3,1,1,1,6,1,19.0,18.0,3.0,3.0,22945.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4612,5114613,0.0,32.0,5.0,59.0,3,5,3,0,2,1,25.0,11.0,10.0,7.0,25852.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4613,5114614,0.0,25.0,9.0,57.0,2,5,4,1,0,0,27.0,4.0,1.0,2.0,19851.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4614,5114615,0.0,32.0,23.0,47.0,3,1,3,1,2,0,19.0,10.0,1.0,1.0,22932.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4615,5114616,0.0,34.0,11.0,62.0,4,4,3,1,1,0,19.0,8.0,7.0,7.0,20063.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4616,5114617,0.0,26.0,3.0,42.0,3,5,4,1,2,0,24.0,3.0,3.0,2.0,18096.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4617,5114618,1.0,25.0,10.0,68.0,4,1,5,0,3,0,17.0,6.0,2.0,2.0,19400.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4618,5114619,0.0,38.0,30.0,59.0,3,1,2,0,1,0,16.0,10.0,9.0,9.0,17406.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4619,5114620,1.0,34.0,32.0,56.0,4,3,3,0,2,0,28.0,15.0,4.0,9.0,20508.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4620,5114621,0.0,50.0,23.0,68.0,3,3,5,1,2,0,20.0,17.0,6.0,12.0,22567.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4621,5114622,0.0,38.0,9.0,53.0,1,3,5,0,5,1,19.0,14.0,7.0,8.0,21974.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4622,5114623,0.0,37.0,8.0,44.0,3,2,5,0,5,0,18.0,10.0,1.0,3.0,24008.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4623,5114624,0.0,31.0,12.0,55.0,4,4,3,1,2,0,19.0,11.0,2.0,9.0,18206.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4624,5114625,1.0,19.0,6.0,59.0,3,4,3,0,2,0,19.0,1.0,1.0,1.0,17420.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
4625,5114626,0.0,38.0,3.0,75.0,1,5,5,0,6,1,17.0,17.0,4.0,12.0,20980.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4626,5114627,0.0,41.0,3.0,62.0,4,1,3,0,2,1,22.0,10.0,0.0,7.0,21811.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4627,5114628,0.0,46.0,3.0,51.0,3,3,3,1,6,0,18.0,26.0,0.0,1.0,32861.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4628,5114629,0.0,32.0,26.0,66.0,4,4,2,0,1,0,27.0,11.0,8.0,9.0,21582.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4629,5114630,0.0,33.0,9.0,46.0,3,2,5,0,2,0,18.0,8.672185430463577,2.0,2.0,21392.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4630,5114631,0.0,50.0,10.0,59.0,3,5,2,1,4,0,23.0,8.0,0.0,0.0,17380.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4631,5114632,0.0,34.0,1.0,64.0,3,1,4,1,1,0,20.0,5.0,1.0,3.0,21736.822097865694,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4632,5114633,0.0,30.0,10.0,66.0,3,5,5,0,1,0,16.0,12.0,6.0,10.0,18072.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4633,5114634,0.0,48.0,5.0,49.0,1,3,4,0,7,0,20.0,30.0,2.0,3.0,31972.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4634,5114635,0.0,56.0,29.0,73.0,1,5,4,0,5,1,24.0,36.0,2.0,5.0,35636.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
4635,5114636,0.0,52.0,17.0,59.0,3,4,1,1,5,0,17.0,19.0,1.0,8.0,20936.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4636,5114637,0.0,42.0,13.0,58.0,3,1,1,1,8,0,20.0,17.0,2.0,11.0,22230.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4637,5114638,0.0,35.0,17.0,61.0,4,5,4,1,1,0,19.0,11.0,3.0,3.0,23606.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4638,5114639,0.0,44.0,10.0,45.0,3,3,5,1,9,0,22.0,11.0,1.0,1.0,25985.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4639,5114640,0.0,22.0,16.0,59.0,3,2,2,1,1,0,20.0,1.0,0.0,0.0,17871.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4640,5114641,0.0,42.0,29.0,58.0,4,3,1,0,0,0,16.0,7.0,0.0,4.0,19523.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
4641,5114642,0.0,54.0,8.0,68.0,3,1,1,1,4,0,20.0,14.0,1.0,7.0,21854.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4642,5114643,0.0,30.0,6.0,64.0,3,1,3,1,2,0,20.0,7.0,2.0,3.0,21561.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
4643,5114644,1.0,34.0,17.0,60.0,3,2,2,1,6,1,19.0,9.0,1.0,5.0,18436.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4644,5114645,0.0,43.0,16.0,65.0,4,2,3,1,1,0,29.0,14.0,6.0,11.0,32603.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
4645,5114646,0.0,35.0,1.0,40.0,1,3,3,0,3,0,18.0,7.0,2.0,2.0,17506.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4646,5114647,0.0,42.0,9.0,77.0,3,4,2,0,4,1,24.0,17.0,1.0,1.0,29591.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4647,5114648,0.0,43.0,6.0,67.0,1,3,1,1,3,1,19.0,14.350877192982455,2.0,4.0,21231.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4648,5114649,0.0,41.0,11.0,74.0,3,4,1,1,4,1,24.0,9.0,3.0,3.0,20069.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4649,5114650,0.0,28.0,10.0,62.0,3,2,1,1,1,0,21.0,7.0,0.0,7.0,20253.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4650,5114651,0.0,35.0,5.0,59.0,4,4,1,0,1,0,18.0,2.0,2.0,2.0,17376.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
4651,5114652,0.0,38.0,3.0,44.0,3,1,2,0,2,0,18.0,18.0,6.0,8.0,18115.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4652,5114653,0.0,38.0,6.0,59.0,3,5,2,0,3,0,19.0,13.0,2.0,4.0,23428.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
4653,5114654,0.0,29.0,9.0,79.0,4,2,1,0,1,1,20.0,10.0,1.0,2.0,20056.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
4654,5114655,0.0,31.0,12.0,59.0,3,2,1,0,3,1,24.0,8.0,0.0,2.0,17356.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4655,5114656,1.0,22.0,9.0,59.0,3,2,5,1,1,1,22.0,1.0,0.0,0.0,17398.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4656,5114657,1.0,32.0,32.0,73.0,4,1,4,1,1,0,17.0,7.0,2.0,5.0,19479.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4657,5114658,0.0,51.0,9.0,51.0,4,1,4,0,5,0,21.0,16.0,4.0,7.0,27490.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4658,5114659,1.0,30.0,3.0,50.0,4,1,3,1,7,1,25.0,6.0,1.0,2.5,18800.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4659,5114660,1.0,34.0,7.0,59.0,5,1,3,0,0,0,21.0,3.0,1.0,0.0,17351.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
4660,5114661,1.0,36.0,10.0,59.0,4,4,5,0,0,1,27.0,4.0,1.0,2.0,17321.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4661,5114662,0.0,54.0,6.0,56.0,3,5,5,1,4,0,16.0,24.0,1.0,2.0,34406.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4662,5114663,0.0,36.0,4.0,59.0,3,1,4,1,3,1,16.0,7.0,0.0,3.0,17277.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
4663,5114664,0.0,30.0,17.0,66.0,3,4,3,1,8,0,20.0,4.0,2.0,2.0,20301.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4664,5114665,0.0,37.0,21.0,80.0,3,4,1,1,3,0,26.0,19.0,1.0,10.0,23779.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4665,5114666,0.0,36.0,24.0,54.0,3,4,1,1,9,0,21.0,6.0,1.0,2.0,17201.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
4666,5114667,1.0,20.0,7.0,66.0,4,3,1,1,1,1,23.0,1.0,1.0,0.0,17926.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
4667,5114668,0.0,61.0,4.0,64.0,5,5,1,1,4,0,26.0,20.0,1.0,1.0,26883.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4668,5114669,0.0,36.0,4.0,30.0,3,3,4,0,4,0,17.0,13.0,7.0,2.0,17088.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4669,5114670,0.0,48.0,5.0,54.0,3,5,3,1,4,0,25.0,27.0,6.0,7.0,33169.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4670,5114671,0.0,26.0,3.0,53.0,3,4,2,1,5,0,17.0,8.0,1.0,3.0,19229.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4671,5114672,1.0,20.0,3.0,82.0,5,1,5,1,1,0,27.0,2.0,1.0,1.0,18325.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4672,5114673,0.0,60.0,29.0,80.0,4,5,5,1,4,0,24.0,22.0,13.0,11.0,21736.822097865694,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4673,5114674,0.0,36.0,9.0,70.0,3,1,1,0,3,1,26.0,7.0,1.0,2.0,17644.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
4674,5114675,0.0,42.0,9.0,48.0,3,2,4,1,0,0,16.0,10.0,4.0,2.0,21825.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4675,5114676,0.0,50.0,13.0,37.0,3,2,5,0,10,1,17.0,23.0,2.0,3.0,34665.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
4676,5114677,0.0,39.0,5.0,47.0,4,3,3,1,4,0,19.0,17.0,5.0,9.0,20902.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4677,5114678,0.0,42.0,4.0,78.0,3,3,1,1,4,0,28.0,13.0,2.0,2.5,18782.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4678,5114679,0.0,35.0,1.0,71.0,3,1,5,0,1,0,27.0,9.0,1.0,8.0,24069.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4679,5114680,1.0,23.0,6.0,36.0,3,3,3,0,1,1,25.0,5.0,1.0,3.0,20171.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4680,5114681,0.0,35.0,12.0,54.0,3,5,2,1,1,0,16.0,5.0,0.0,2.0,19968.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4681,5114682,1.0,38.0,13.0,63.0,3,1,3,1,7,0,17.0,18.0,1.0,1.0,26048.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
4682,5114683,0.0,22.0,9.0,80.0,3,3,1,0,0,0,19.0,3.0,2.0,1.0,17523.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4683,5114684,0.0,32.0,5.0,68.0,4,1,3,1,1,0,17.0,8.253869969040247,6.0,8.0,21162.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4684,5114685,1.0,28.0,25.0,60.0,4,2,4,0,2,0,18.0,2.0,1.0,2.5,18863.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4685,5114686,0.0,52.0,6.0,70.0,3,1,4,1,4,0,24.0,22.0,2.0,1.0,29734.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
4686,5114687,0.0,35.0,9.0,63.0,4,3,1,1,1,0,23.0,1.0,0.0,1.0,21736.822097865694,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4687,5114688,0.0,32.0,9.0,61.0,1,1,3,1,5,0,17.0,9.0,1.0,3.0,20175.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4688,5114689,1.0,27.0,27.0,68.0,5,4,1,0,2,1,24.0,2.0,1.0,1.0,18340.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4689,5114690,1.0,28.0,3.0,46.0,3,2,3,1,6,0,22.0,5.0,2.0,1.0,19382.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4690,5114691,0.0,32.0,27.0,80.0,3,5,2,0,0,0,23.0,4.0,2.0,2.0,19465.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4691,5114692,0.0,47.0,5.0,71.0,3,3,5,0,9,0,29.0,29.0,16.0,10.0,33048.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4692,5114693,0.0,46.0,5.0,48.0,5,4,3,1,1,0,19.0,10.0,4.0,2.0,22632.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4693,5114694,0.0,36.0,10.0,57.0,3,2,1,0,2,1,17.0,7.644472361809045,1.0,10.0,21204.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4694,5114695,1.0,29.0,3.0,47.0,4,4,4,0,2,0,21.0,2.0,1.0,1.0,18596.0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4695,5114696,1.0,50.0,29.0,39.0,4,3,5,1,4,1,18.0,20.0,2.0,0.0,25854.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4696,5114697,0.0,31.0,5.0,54.0,4,3,2,1,6,1,19.0,13.0,1.0,1.0,22877.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4697,5114698,0.0,37.0,1.0,51.0,4,5,3,0,1,0,23.0,7.0,0.0,7.0,20993.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4698,5114699,1.0,36.0,3.0,49.0,4,3,3,1,1,0,18.0,2.0,0.0,2.0,17044.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4699,5114700,0.0,56.0,21.0,64.0,3,5,4,1,4,1,20.0,18.0,7.0,8.0,22385.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4700,5114701,0.0,38.0,4.0,58.0,4,1,1,0,2,0,19.0,15.0,4.0,12.0,22474.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4701,5114702,0.0,41.0,7.0,48.0,3,1,3,1,2,0,20.0,22.0,10.0,10.0,35033.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4702,5114703,1.0,23.0,9.0,63.0,4,5,3,0,1,1,16.0,5.0,1.0,2.5,18989.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4703,5114704,0.0,33.0,1.0,42.0,1,1,5,1,2,0,24.0,10.0,1.0,3.0,20376.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4704,5114705,0.0,26.0,1.0,52.0,4,3,5,0,1,0,17.0,7.0,0.0,7.0,19294.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4705,5114706,0.0,36.0,7.0,47.0,3,3,2,0,0,0,16.0,16.0,10.0,11.0,18210.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4706,5114707,0.0,40.0,27.0,54.0,3,5,1,1,8,0,19.0,19.0,2.0,8.0,20108.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4707,5114708,0.0,23.0,19.0,68.0,2,3,2,0,2,1,19.0,2.0,1.0,2.5,18935.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
4708,5114709,1.0,49.0,29.0,67.0,4,3,5,1,3,0,25.0,20.0,1.0,3.0,19284.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4709,5114710,0.0,41.0,19.0,53.0,4,3,3,1,7,0,20.0,14.260089686098654,1.0,1.0,21094.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4710,5114711,0.0,48.0,6.0,51.0,3,2,3,1,10,1,18.0,29.0,12.0,14.0,29770.0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4711,5114712,0.0,33.0,10.0,69.0,3,5,1,1,5,0,18.0,8.0,1.0,4.0,25204.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
4712,5114713,0.0,35.0,23.0,71.0,2,5,4,1,7,0,23.0,10.0,6.0,2.0,26996.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4713,5114714,0.0,42.0,5.0,58.0,3,2,1,0,1,0,16.0,22.0,11.0,15.0,34232.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4714,5114715,0.0,44.0,1.0,78.0,1,2,5,0,2,0,20.0,10.0,2.0,2.0,20033.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
