EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome
6110785.0,,25.0,Rarely,Sales,5.0,Marketing Diploma,Male,57.0,4.0,3.0,Manager,5.0,1.0,1.0,0.0,17.0,5.0,0.0,3.0,Divorsed,19256.0
6110786.0,,41.0,Yes,Sales,5.0,CA,Male,64.0,3.0,5.0,Manager,4.0,1.0,6.0,0.0,18.0,6.0,1.0,1.0,Divorsed,20327.0
6110787.0,,35.0,No,,4.0,Statistics,Male,41.0,4.0,5.0,Executive,3.0,1.0,1.0,0.0,23.0,1.0,0.0,0.0,Married,16281.0
6110788.0,,24.0,Rarely,,10.0,Statistics,Male,61.0,3.0,2.0,Executive,1.0,0.0,2.0,1.0,27.0,4.0,1.0,3.0,M,18275.0
6110789.0,,26.0,No,Sales,30.0,CA,Male,79.0,5.0,1.0,Manager,5.0,1.0,8.0,0.0,23.0,7.0,2.0,2.0,Single,19969.0
6110790.0,,45.0,Yes,Sales,27.0,Statistics,Female,80.0,3.0,2.0,Manager,5.0,0.0,2.0,0.0,19.0,5.0,0.0,0.0,Divorsed,19286.0
6110791.0,,42.0,Rarely,Analytics,,CA,Female,56.0,4.0,4.0,Executive,5.0,1.0,0.0,1.0,16.0,10.0,7.0,8.0,M,17593.0
6110792.0,,41.0,Rarely,Sales,1.0,Statistics,Female,64.0,3.0,2.0,Manager,1.0,0.0,8.0,1.0,16.0,8.0,0.0,5.0,Single,20993.0
6110793.0,,47.0,Rarely,Sales,3.0,Marketing Diploma,F,64.0,3.0,1.0,Senior Manager,5.0,0.0,2.0,0.0,31.0,25.0,16.0,8.0,Married,26453.0
6110794.0,,38.0,Rarely,Analytics,11.0,CA,F,76.0,3.0,1.0,Manager,3.0,0.0,3.0,0.0,24.0,18.0,0.0,0.0,Divorsed,24824.0
6110795.0,,43.0,Rarely,Marketing,3.0,Statistics,Male,67.0,3.0,2.0,Executive,1.0,1.0,0.0,0.0,18.0,10.0,1.0,8.0,Single,18539.0
6110796.0,,53.0,Rarely,Analytics,7.0,Statistics,Male,,3.0,5.0,Manager,2.0,0.0,2.0,0.0,22.0,19.0,2.0,2.0,Single,17450.0
6110797.0,,29.0,Rarely,Analytics,22.0,Statistics,F,51.0,2.0,1.0,Senior Manager,5.0,0.0,1.0,0.0,16.0,10.0,8.0,8.0,Married,24980.0
6110798.0,,48.0,Rarely,Analytics,1.0,Statistics,Male,76.0,4.0,5.0,VP,2.0,0.0,6.0,0.0,17.0,25.0,0.0,0.0,Single,33265.0
6110799.0,,53.0,Rarely,Analytics,6.0,Other,F,58.0,3.0,2.0,VP,3.0,0.0,4.0,0.0,16.0,26.0,4.0,8.0,Married,34094.0
6110800.0,,57.0,Yes,Analytics,12.0,CA,Female,65.0,3.0,2.0,Executive,3.0,0.0,3.0,0.0,25.0,19.0,1.0,,Divorsed,18942.0
6110801.0,,35.0,No,Sales,9.0,Marketing Diploma,F,78.0,4.0,3.0,Senior Manager,1.0,1.0,4.0,1.0,16.0,16.0,4.0,12.0,Married,25377.0
6110802.0,,34.0,Rarely,Analytics,30.0,CA,Male,56.0,3.0,4.0,Manager,3.0,1.0,4.0,0.0,18.0,10.0,7.0,7.0,Married,20429.0
6110803.0,,35.0,Rarely,Analytics,22.0,Statistics,Female,51.0,3.0,5.0,Manager,2.0,0.0,1.0,1.0,30.0,10.0,0.0,,Divorsed,19014.0
6110804.0,,34.0,No,Sales,11.0,Statistics,,60.0,4.0,2.0,Executive,2.0,1.0,1.0,0.0,25.0,4.0,3.0,3.0,Single,18342.0
6110805.0,,41.0,Rarely,Sales,7.0,Marketing Diploma,Male,69.0,4.0,1.0,Senior Manager,2.0,1.0,8.0,0.0,17.0,16.0,3.0,12.0,Divorsed,26855.0
6110806.0,,59.0,Rarely,Analytics,5.0,Statistics,Male,33.0,3.0,4.0,VP,4.0,1.0,8.0,1.0,18.0,41.0,14.0,9.0,Single,35246.0
6110807.0,,50.0,Rarely,Sales,9.0,Marketing Diploma,Male,54.0,3.0,1.0,Executive,4.0,1.0,7.0,0.0,20.0,4.0,2.0,,M,18875.0
6110808.0,,45.0,Rarely,Marketing,3.0,CA,Male,63.0,4.0,5.0,Senior Manager,5.0,1.0,10.0,0.0,20.0,25.0,4.0,7.0,Married,26482.0
6110809.0,,46.0,Yes,Sales,29.0,Statistics,Female,82.0,3.0,2.0,Manager,5.0,1.0,3.0,0.0,20.0,6.0,1.0,1.0,Divorsed,20286.0
6110810.0,,36.0,Yes,Sales,12.0,Engineer,F,62.0,3.0,5.0,Senior Manager,1.0,1.0,0.0,0.0,19.0,10.0,2.0,8.0,Married,24738.0
6110811.0,,32.0,No,Analytics,30.0,CA,Female,69.0,3.0,4.0,Executive,3.0,1.0,9.0,0.0,17.0,10.0,7.0,,Single,19025.0
6110812.0,,38.0,Rarely,Sales,1.0,Statistics,F,59.0,4.0,3.0,Manager,1.0,0.0,4.0,0.0,27.0,12.0,0.0,7.0,Single,23686.0
6110813.0,,38.0,Rarely,Analytics,7.0,Statistics,Male,56.0,3.0,5.0,Executive,3.0,1.0,8.0,1.0,21.0,9.0,2.0,,M,18996.0
6110814.0,,36.0,No,Analytics,19.0,Statistics,Male,78.0,3.0,5.0,Manager,1.0,1.0,2.0,0.0,,18.0,0.0,9.0,Single,22779.0
6110815.0,,37.0,Rarely,Sales,14.0,Marketing Diploma,F,82.0,4.0,2.0,Manager,1.0,0.0,5.0,0.0,19.0,9.0,1.0,1.0,Married,22652.0
6110816.0,,51.0,Rarely,Sales,15.0,Statistics,Female,57.0,3.0,5.0,Manager,2.0,1.0,4.0,0.0,16.0,18.0,0.0,7.0,Divorsed,19936.0
6110817.0,,35.0,Yes,Analytics,22.0,CA,Female,48.0,3.0,2.0,Manager,4.0,0.0,5.0,0.0,19.0,16.0,6.0,11.0,Married,20444.0
6110818.0,,26.0,Yes,Analytics,6.0,CA,Female,,4.0,1.0,Executive,3.0,1.0,1.0,1.0,19.0,8.0,1.0,7.0,M,17366.0
6110819.0,,49.0,Yes,Analytics,9.0,Statistics,Male,61.0,4.0,3.0,Manager,4.0,1.0,1.0,0.0,28.0,10.0,1.0,7.0,Married,20130.0
6110820.0,,45.0,Rarely,Analytics,3.0,CA,Male,44.0,3.0,1.0,Executive,1.0,1.0,7.0,1.0,18.0,7.0,2.0,3.0,Single,18436.0
6110821.0,,34.0,Rarely,Sales,1.0,Marketing Diploma,Male,32.0,3.0,2.0,Senior Manager,1.0,1.0,1.0,0.0,26.0,14.0,2.0,1.0,Single,24888.0
6110822.0,,35.0,Yes,Sales,12.0,Marketing Diploma,Male,54.0,3.0,3.0,Manager,1.0,1.0,1.0,0.0,16.0,5.0,0.0,2.0,Married,19968.0
6110823.0,,40.0,Rarely,Analytics,2.0,Statistics,Male,,3.0,3.0,Executive,1.0,0.0,8.0,0.0,24.0,8.0,0.0,0.0,M,17406.0
6110824.0,,43.0,Yes,Analytics,10.0,CA,Male,72.0,3.0,3.0,Manager,3.0,0.0,3.0,1.0,18.0,10.0,4.0,7.0,Married,20679.0
6110825.0,,56.0,No,Analytics,11.0,CA,Male,39.0,4.0,4.0,AVP,4.0,1.0,2.0,1.0,21.0,35.0,16.0,1.0,Married,29577.0
6110826.0,,56.0,Rarely,Analytics,5.0,CA,Male,62.0,4.0,2.0,VP,5.0,1.0,9.0,0.0,18.0,35.0,1.0,1.0,Married,35038.0
6110827.0,,45.0,Rarely,Sales,5.0,Statistics,Female,30.0,3.0,2.0,Manager,5.0,0.0,4.0,1.0,16.0,9.0,0.0,3.0,Married,20006.0
6110828.0,,24.0,Rarely,Sales,5.0,Engineer,,64.0,3.0,3.0,Executive,5.0,0.0,4.0,0.0,19.0,4.0,1.0,1.0,M,18322.0
6110829.0,,,Rarely,Analytics,5.0,Statistics,Male,49.0,4.0,4.0,Executive,2.0,1.0,2.0,0.0,28.0,2.0,2.0,1.0,Single,17102.0
6110830.0,,42.0,Yes,Analytics,,CA,Male,35.0,3.0,3.0,Executive,1.0,0.0,5.0,1.0,19.0,8.0,2.0,2.0,Single,17515.0
6110831.0,,37.0,Rarely,Analytics,5.0,Other,F,75.0,3.0,3.0,Manager,4.0,1.0,5.0,1.0,,16.0,1.0,1.0,Married,22962.0
6110832.0,,,Rarely,Analytics,18.0,CA,Male,,5.0,4.0,Executive,3.0,1.0,1.0,0.0,20.0,3.0,0.0,2.0,M,17305.0
6110833.0,,33.0,No,Analytics,8.0,Engineer,Male,67.0,3.0,2.0,Executive,4.0,0.0,3.0,0.0,20.0,13.0,1.0,,Single,18718.0
6110834.0,,29.0,Rarely,Analytics,,Statistics,Male,51.0,1.0,3.0,Executive,3.0,0.0,1.0,0.0,29.0,10.0,0.0,7.0,M,17700.0
6110835.0,,32.0,Yes,Analytics,23.0,Statistics,Male,68.0,3.0,3.0,Senior Manager,3.0,1.0,4.0,0.0,18.0,13.0,1.0,1.0,Married,25824.0
6110836.0,,58.0,Rarely,Analytics,8.0,CA,F,53.0,4.0,2.0,Senior Manager,5.0,1.0,7.0,1.0,19.0,31.0,5.0,9.0,Divorsed,25008.0
6110837.0,,36.0,Rarely,Analytics,10.0,Other,Male,61.0,3.0,3.0,Senior Manager,3.0,0.0,4.0,0.0,27.0,18.0,2.0,7.0,Single,26221.0
6110838.0,,34.0,Yes,Analytics,20.0,CA,Female,46.0,3.0,4.0,Manager,4.0,0.0,4.0,0.0,18.0,15.0,5.0,10.0,Married,19444.0
6110839.0,,42.0,No,Analytics,8.0,Statistics,Male,67.0,4.0,1.0,Executive,5.0,0.0,7.0,0.0,23.0,6.0,1.0,1.0,M,18107.0
6110840.0,,49.0,Rarely,Analytics,6.0,Engineer,Male,66.0,3.0,3.0,Manager,3.0,1.0,2.0,0.0,19.0,20.0,1.0,2.0,Married,21651.0
6110841.0,,31.0,No,Analytics,1.0,CA,Male,60.0,5.0,5.0,Manager,3.0,0.0,0.0,0.0,17.0,6.0,1.0,4.0,Married,19345.0
6110842.0,,33.0,Rarely,Analytics,11.0,CA,Male,38.0,5.0,1.0,Executive,1.0,1.0,7.0,0.0,18.0,8.0,1.0,3.0,M,18408.0
6110843.0,,26.0,Rarely,Analytics,7.0,Engineer,Male,34.0,3.0,5.0,Executive,1.0,0.0,2.0,1.0,21.0,8.0,6.0,7.0,Married,19691.0
6110844.0,,41.0,Rarely,Analytics,,Statistics,Female,57.0,5.0,5.0,Executive,1.0,0.0,4.0,1.0,18.0,10.0,1.0,0.0,M,17778.0
6110845.0,,41.0,Rarely,Analytics,7.0,CA,Male,59.0,3.0,1.0,Executive,5.0,0.0,2.0,1.0,18.0,20.0,2.0,17.0,Single,19721.0
6110846.0,,32.0,Rarely,Sales,9.0,CA,Male,56.0,1.0,5.0,Manager,2.0,1.0,1.0,0.0,20.0,,0.0,8.0,Divorsed,21209.0
6110847.0,,59.0,Rarely,Analytics,5.0,Statistics,Male,33.0,3.0,1.0,VP,4.0,1.0,8.0,1.0,18.0,41.0,14.0,9.0,Single,35246.0
6110848.0,,46.0,Rarely,Sales,5.0,Marketing Diploma,F,66.0,5.0,5.0,VP,4.0,1.0,3.0,1.0,22.0,27.0,2.0,12.0,Single,34824.0
6110849.0,,38.0,Rarely,Analytics,16.0,Statistics,Male,62.0,4.0,4.0,Senior Manager,1.0,0.0,0.0,1.0,19.0,12.0,2.0,9.0,Married,26510.0
6110850.0,,24.0,Rarely,,23.0,MBA,Male,58.0,5.0,1.0,Executive,3.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,Married,16555.0
6110851.0,,29.0,Rarely,Sales,11.0,CA,Male,42.0,4.0,3.0,Manager,3.0,1.0,9.0,0.0,16.0,8.0,,4.0,Single,20869.0
6110852.0,,49.0,Rarely,Analytics,3.0,Statistics,F,42.0,4.0,3.0,AVP,5.0,1.0,8.0,0.0,17.0,22.0,1.0,3.0,Married,31402.0
6110853.0,,48.0,Rarely,Sales,3.0,Marketing Diploma,Male,56.0,1.0,3.0,Manager,4.0,1.0,3.0,0.0,,12.0,2.0,2.0,Married,23120.0
6110854.0,,39.0,Yes,Analytics,1.0,Statistics,Male,52.0,3.0,5.0,VP,3.0,1.0,1.0,1.0,19.0,21.0,1.0,6.0,Married,34197.0
6110855.0,,33.0,Yes,Sales,26.0,CA,Female,52.0,3.0,3.0,Manager,3.0,1.0,1.0,0.0,17.0,10.0,0.0,1.0,Married,19539.0
6110856.0,,50.0,Rarely,Analytics,7.0,CA,Male,57.0,4.0,3.0,VP,3.0,0.0,3.0,0.0,19.0,24.0,1.0,1.0,Married,34711.0
6110857.0,,27.0,Yes,Sales,34.0,Marketing Diploma,Male,54.0,3.0,4.0,Manager,2.0,0.0,0.0,0.0,24.0,5.0,1.0,1.0,Divorsed,19342.0
6110858.0,,32.0,Rarely,Sales,7.0,CA,Male,57.0,3.0,5.0,Manager,3.0,1.0,1.0,0.0,21.0,12.0,5.0,7.0,Single,20010.0
6110859.0,,36.0,Rarely,Analytics,12.0,Statistics,F,68.0,4.0,4.0,Senior Manager,3.0,0.0,2.0,1.0,26.0,18.0,6.0,16.0,Married,26685.0
6110860.0,,39.0,Rarely,Sales,3.0,Statistics,F,61.0,4.0,3.0,Manager,2.0,1.0,5.0,0.0,28.0,13.0,1.0,4.0,Single,24686.0
6110861.0,,34.0,Rarely,Analytics,28.0,CA,Male,57.0,4.0,2.0,Executive,4.0,1.0,5.0,1.0,26.0,6.0,3.0,3.0,Single,18313.0
6110862.0,,31.0,Yes,Sales,,Marketing Diploma,Female,54.0,3.0,3.0,Executive,4.0,1.0,1.0,0.0,16.0,2.0,2.0,2.0,M,17789.0
6110863.0,,45.0,Rarely,Analytics,29.0,Engineer,F,48.0,4.0,4.0,AVP,4.0,0.0,1.0,0.0,16.0,21.0,8.0,6.0,Single,31704.0
6110864.0,,30.0,Rarely,Analytics,12.0,Statistics,Male,63.0,1.0,2.0,Executive,3.0,0.0,7.0,0.0,24.0,6.0,1.0,1.0,M,18451.0
6110865.0,,37.0,Rarely,Analytics,11.0,Statistics,Male,49.0,3.0,1.0,Manager,4.0,1.0,2.0,1.0,17.0,18.0,0.0,1.0,Single,19197.0
6110866.0,,40.0,Rarely,Analytics,25.0,Engineer,,62.0,3.0,3.0,Manager,2.0,1.0,1.0,0.0,22.0,9.0,4.0,7.0,M,18319.0
6110867.0,,45.0,Rarely,Analytics,10.0,CA,F,44.0,4.0,4.0,Senior Manager,1.0,0.0,4.0,0.0,20.0,25.0,6.0,18.0,Married,26248.0
6110868.0,,30.0,Rarely,Analytics,18.0,Statistics,Female,51.0,4.0,4.0,Manager,3.0,1.0,1.0,1.0,18.0,11.0,1.0,9.0,Single,20193.0
6110869.0,,36.0,No,Sales,9.0,Engineer,Male,54.0,3.0,3.0,Manager,2.0,0.0,4.0,0.0,18.0,12.0,0.0,7.0,Married,20079.0
6110870.0,,39.0,Rarely,Analytics,25.0,Statistics,Male,52.0,3.0,3.0,Manager,1.0,1.0,7.0,0.0,18.0,18.0,1.0,7.0,Single,19108.0
6110871.0,,43.0,No,Analytics,10.0,Statistics,Male,,3.0,1.0,Executive,3.0,0.0,4.0,0.0,18.0,7.0,1.0,2.0,Single,17438.0
6110872.0,,47.0,No,Analytics,30.0,Statistics,Male,58.0,3.0,3.0,Senior Manager,4.0,0.0,1.0,1.0,17.0,10.0,9.0,9.0,Divorsed,26849.0
6110873.0,,54.0,Rarely,Sales,5.0,CA,Male,47.0,3.0,5.0,AVP,3.0,0.0,7.0,0.0,19.0,23.0,16.0,3.0,Married,30852.0
6110874.0,,39.0,No,Sales,5.0,Statistics,Male,41.0,4.0,2.0,Manager,1.0,0.0,4.0,0.0,24.0,,8.0,6.0,Married,21249.0
6110875.0,,40.0,Yes,Analytics,25.0,CA,F,54.0,3.0,2.0,Senior Manager,5.0,1.0,2.0,1.0,19.0,22.0,3.0,9.0,Single,26880.0
6110876.0,,45.0,Rarely,Analytics,9.0,Other,Male,75.0,3.0,2.0,Manager,1.0,0.0,9.0,0.0,19.0,12.0,9.0,8.0,M,
6110877.0,,35.0,Yes,Analytics,5.0,Other,Male,,4.0,5.0,Executive,2.0,0.0,1.0,0.0,18.0,2.0,2.0,2.0,Divorsed,17376.0
6110878.0,,29.0,Rarely,Analytics,5.0,CA,Male,48.0,3.0,1.0,Executive,3.0,0.0,7.0,0.0,23.0,6.0,3.0,2.0,Single,20382.0
6110879.0,,36.0,Rarely,Analytics,10.0,CA,Male,48.0,4.0,3.0,Manager,4.0,1.0,2.0,1.0,16.0,13.0,0.0,2.0,Married,23847.0
6110880.0,,35.0,Rarely,Sales,29.0,Statistics,Female,,4.0,5.0,Executive,3.0,1.0,0.0,0.0,28.0,6.0,4.0,2.0,M,17430.0
6110881.0,,41.0,Rarely,Sales,7.0,Statistics,F,75.0,3.0,2.0,Senior Manager,1.0,0.0,3.0,1.0,23.0,16.0,0.0,0.0,Single,28591.0
6110882.0,,46.0,Rarely,Analytics,23.0,CA,Male,81.0,3.0,3.0,AVP,1.0,1.0,1.0,1.0,20.0,22.0,5.0,11.0,Married,29496.0
6110883.0,,56.0,Yes,Analytics,10.0,CA,Female,63.0,3.0,2.0,Executive,3.0,1.0,2.0,0.0,24.0,18.0,0.0,3.0,Divorsed,17942.0
6110884.0,,27.0,Yes,Analytics,6.0,Engineer,Male,75.0,3.0,1.0,Executive,5.0,0.0,1.0,0.0,28.0,8.0,1.0,,Single,19102.0
6110885.0,,30.0,Rarely,Analytics,,Engineer,Female,58.0,3.0,1.0,Executive,5.0,0.0,5.0,1.0,16.0,8.0,0.0,4.0,Single,17657.0
6110886.0,,45.0,Rarely,Analytics,5.0,Statistics,F,68.0,1.0,5.0,Senior Manager,1.0,1.0,2.0,1.0,25.0,10.0,7.0,8.0,Married,23879.0
6110887.0,,33.0,No,Sales,29.0,Marketing Diploma,Male,82.0,3.0,1.0,Manager,1.0,1.0,1.0,0.0,24.0,5.0,3.0,3.0,Married,20465.0
6110888.0,,45.0,Rarely,Analytics,1.0,Other,Male,70.0,2.0,1.0,VP,2.0,0.0,0.0,0.0,16.0,25.0,1.0,7.0,Divorsed,34202.0
6110889.0,,45.0,Rarely,Sales,21.0,Statistics,Female,50.0,3.0,3.0,Manager,3.0,1.0,8.0,0.0,20.0,8.0,0.0,1.0,Single,19850.0
6110890.0,,30.0,Yes,Sales,27.0,Marketing Diploma,Female,52.0,4.0,3.0,Manager,5.0,1.0,5.0,0.0,20.0,9.0,0.0,1.0,Single,21696.0
6110891.0,,33.0,Rarely,Sales,5.0,Marketing Diploma,Male,54.0,4.0,1.0,Manager,4.0,1.0,8.0,1.0,18.0,8.0,3.0,3.0,Single,25907.0
6110892.0,,43.0,Rarely,Analytics,6.0,Statistics,Female,67.0,1.0,1.0,Manager,2.0,0.0,3.0,1.0,19.0,,2.0,4.0,Divorsed,21231.0
6110893.0,,50.0,No,Analytics,3.0,Statistics,Male,68.0,3.0,1.0,AVP,5.0,0.0,1.0,0.0,16.0,31.0,14.0,7.0,Married,32924.0
6110894.0,,26.0,Rarely,Sales,7.0,Marketing Diploma,Male,59.0,4.0,4.0,Manager,5.0,0.0,2.0,0.0,18.0,6.0,1.0,4.0,Married,20256.0
6110895.0,,22.0,Yes,Analytics,13.0,Statistics,Female,47.0,4.0,2.0,Executive,3.0,1.0,2.0,0.0,26.0,3.0,3.0,3.0,Single,18625.0
6110896.0,,35.0,Yes,Sales,13.0,Other,Male,36.0,3.0,4.0,Manager,1.0,0.0,3.0,1.0,29.0,13.0,6.0,7.0,Single,19581.0
6110897.0,,53.0,Rarely,Analytics,3.0,Statistics,Male,72.0,3.0,4.0,AVP,1.0,1.0,3.0,0.0,21.0,27.0,8.0,9.0,Married,33099.0
6110898.0,,32.0,Rarely,Sales,5.0,CA,Male,32.0,5.0,5.0,Senior Manager,1.0,1.0,1.0,0.0,16.0,14.0,9.0,8.0,Married,25400.0
6110899.0,,42.0,Yes,Analytics,30.0,Statistics,Female,62.0,3.0,5.0,Manager,3.0,0.0,2.0,0.0,16.0,19.0,0.0,2.0,Married,19556.0
6110900.0,,30.0,Rarely,Analytics,22.0,Engineer,Male,36.0,3.0,2.0,Manager,1.0,1.0,5.0,0.0,18.0,9.0,2.0,3.0,Married,20262.0
6110901.0,,53.0,Rarely,Sales,8.0,Statistics,Male,66.0,3.0,1.0,Senior Manager,4.0,1.0,10.0,1.0,25.0,11.0,8.0,8.0,Single,24446.0
6110902.0,,,Rarely,Marketing,14.0,MBA,Male,,4.0,5.0,Executive,5.0,1.0,4.0,1.0,20.0,4.0,2.0,0.0,M,17335.0
6110903.0,,30.0,Rarely,Analytics,11.0,CA,Male,81.0,4.0,1.0,Manager,2.0,1.0,2.0,1.0,21.0,,2.0,3.0,Divorsed,21056.0
6110904.0,,22.0,Rarely,Analytics,4.0,Statistics,Female,34.0,3.0,1.0,Manager,3.0,1.0,0.0,1.0,24.0,4.0,0.0,2.0,Married,19171.0
6110905.0,,22.0,Rarely,Sales,25.0,Engineer,Male,51.0,3.0,5.0,Executive,3.0,1.0,2.0,0.0,17.0,4.0,2.0,3.0,Single,19447.0
6110906.0,,53.0,Rarely,Analytics,4.0,CA,Male,45.0,3.0,1.0,AVP,3.0,0.0,3.0,1.0,21.0,21.0,1.0,3.0,Divorsed,32584.0
6110907.0,,33.0,Rarely,Analytics,6.0,Statistics,Female,63.0,4.0,4.0,Executive,2.0,1.0,1.0,0.0,18.0,2.0,0.0,2.0,Divorsed,17911.0
6110908.0,,29.0,Rarely,Sales,24.0,Statistics,F,45.0,4.0,4.0,Senior Manager,5.0,0.0,1.0,0.0,18.0,11.0,3.0,10.0,Divorsed,22336.0
6110909.0,,38.0,Rarely,Sales,11.0,Statistics,Female,80.0,3.0,2.0,Manager,1.0,0.0,1.0,0.0,16.0,10.0,1.0,9.0,Married,20343.0
6110910.0,,40.0,Rarely,Analytics,27.0,Statistics,Male,54.0,3.0,1.0,Manager,1.0,1.0,8.0,0.0,19.0,19.0,2.0,8.0,Single,20108.0
6110911.0,,34.0,Rarely,Analytics,3.0,Engineer,Female,68.0,3.0,1.0,Manager,2.0,0.0,1.0,0.0,16.0,14.0,4.0,11.0,Single,21687.0
6110912.0,,31.0,Rarely,Sales,9.0,Statistics,Male,31.0,3.0,3.0,Senior Manager,1.0,0.0,1.0,0.0,23.0,13.0,9.0,9.0,Married,25793.0
6110913.0,,41.0,Rarely,Analytics,12.0,Statistics,Male,58.0,3.0,5.0,Executive,5.0,0.0,4.0,0.0,20.0,16.0,2.0,1.0,Single,18018.0
6110914.0,,35.0,Rarely,Analytics,9.0,Statistics,Female,47.0,4.0,3.0,Manager,4.0,0.0,7.0,0.0,21.0,13.0,1.0,1.0,Married,20505.0
6110915.0,,29.0,Rarely,Analytics,10.0,Other,Male,30.0,4.0,1.0,Executive,2.0,0.0,0.0,0.0,22.0,4.0,2.0,,Single,18983.0
6110916.0,,53.0,Rarely,Sales,5.0,Marketing Diploma,Female,59.0,5.0,5.0,VP,2.0,0.0,2.0,0.0,21.0,34.0,7.0,10.0,Divorsed,35845.0
6110917.0,,37.0,Rarely,Analytics,10.0,Other,Male,67.0,3.0,4.0,Executive,2.0,0.0,3.0,0.0,24.0,9.0,1.0,2.0,Single,20678.0
6110918.0,,44.0,Rarely,Analytics,4.0,Statistics,Male,,3.0,3.0,Executive,5.0,1.0,4.0,0.0,17.0,10.0,1.0,2.0,Divorsed,17362.0
6110919.0,,44.0,Rarely,Sales,19.0,Marketing Diploma,F,82.0,3.0,2.0,AVP,1.0,1.0,6.0,1.0,28.0,23.0,2.0,10.0,Married,32064.0
6110920.0,,29.0,Rarely,Sales,11.0,CA,Male,42.0,4.0,1.0,Manager,3.0,0.0,9.0,0.0,16.0,8.0,,4.0,Single,20869.0
6110921.0,,24.0,Rarely,Analytics,,CA,Male,59.0,2.0,5.0,Executive,2.0,0.0,1.0,1.0,16.0,6.0,1.0,4.0,Divorsed,17725.0
6110922.0,,41.0,Rarely,Sales,21.0,Marketing Diploma,Female,70.0,3.0,3.0,Executive,4.0,1.0,1.0,1.0,27.0,4.0,0.0,2.0,Single,18140.0
6110923.0,,50.0,Rarely,Analytics,8.0,Engineer,Male,68.0,3.0,4.0,Manager,3.0,1.0,3.0,0.0,20.0,21.0,2.0,3.0,Married,22651.0
6110924.0,,34.0,Rarely,Analytics,3.0,Statistics,Male,54.0,4.0,2.0,Manager,5.0,1.0,6.0,0.0,18.0,13.0,5.0,9.0,Divorsed,20957.0
6110925.0,,49.0,Yes,Sales,10.0,CA,Female,67.0,3.0,4.0,Executive,3.0,1.0,3.0,1.0,17.0,20.0,8.0,8.0,M,18655.0
6110926.0,,31.0,No,Sales,3.0,Statistics,F,57.0,3.0,1.0,Senior Manager,3.0,1.0,1.0,1.0,24.0,10.0,9.0,6.0,Married,24852.0
6110927.0,,38.0,Rarely,Analytics,3.0,Statistics,Male,53.0,4.0,5.0,Manager,3.0,0.0,2.0,0.0,24.0,8.0,1.0,8.0,Married,21993.0
6110928.0,,27.0,Rarely,Sales,3.0,Statistics,Male,59.0,3.0,4.0,Manager,3.0,0.0,2.0,0.0,23.0,,8.0,8.0,Married,21296.0
6110929.0,,42.0,Rarely,,12.0,Statistics,Male,66.0,3.0,3.0,Executive,5.0,0.0,2.0,0.0,26.0,6.0,1.0,5.0,M,18289.0
6110930.0,,40.0,Rarely,Sales,11.0,Marketing Diploma,Male,67.0,4.0,5.0,Senior Manager,4.0,0.0,2.0,0.0,17.0,11.0,0.0,0.0,Married,
6110931.0,,53.0,Rarely,Analytics,25.0,CA,Male,48.0,1.0,5.0,Senior Manager,1.0,0.0,3.0,0.0,20.0,11.0,1.0,2.0,Married,22005.0
6110932.0,,35.0,Rarely,Analytics,11.0,Other,Male,45.0,3.0,3.0,Executive,2.0,1.0,1.0,0.0,25.0,3.0,1.0,,M,18917.0
6110933.0,,24.0,Yes,Analytics,10.0,CA,Male,59.0,3.0,5.0,Executive,5.0,0.0,2.0,1.0,16.0,4.0,0.0,0.0,Single,18172.0
6110934.0,,53.0,Rarely,Analytics,3.0,Engineer,F,78.0,4.0,2.0,Senior Manager,1.0,1.0,0.0,0.0,21.0,34.0,1.0,9.0,Married,25169.0
6110935.0,,37.0,Rarely,Analytics,1.0,CA,Female,53.0,4.0,2.0,Executive,5.0,1.0,2.0,0.0,19.0,17.0,0.0,,M,18920.0
6110936.0,,33.0,Rarely,Analytics,3.0,CA,Male,35.0,3.0,3.0,Manager,2.0,1.0,2.0,1.0,28.0,10.0,8.0,9.0,Divorsed,22162.0
6110937.0,,32.0,No,Analytics,8.0,CA,Male,76.0,3.0,5.0,Manager,5.0,1.0,1.0,0.0,25.0,11.0,2.0,8.0,Single,25936.0
6110938.0,,53.0,Rarely,Analytics,11.0,Other,Female,56.0,3.0,3.0,Executive,5.0,1.0,10.0,0.0,19.0,13.0,1.0,,M,18950.0
6110939.0,,44.0,Rarely,Analytics,5.0,Statistics,Male,62.0,1.0,2.0,VP,5.0,1.0,1.0,0.0,19.0,26.0,14.0,13.0,Married,34190.0
6110940.0,,37.0,Rarely,Analytics,8.0,Statistics,Female,54.0,4.0,2.0,Executive,5.0,1.0,10.0,1.0,20.0,7.0,1.0,1.0,Divorsed,96000.0
6110941.0,,40.0,Rarely,Analytics,26.0,CA,Male,65.0,3.0,1.0,Executive,5.0,1.0,1.0,0.0,19.0,7.0,1.0,4.0,Single,19904.0
6110942.0,,28.0,Rarely,,12.0,CA,Female,61.0,3.0,5.0,Executive,4.0,1.0,2.0,0.0,22.0,8.0,1.0,4.0,Single,18279.0
